Item_ID,Item_Name,Category,Cost_Price_NGN,Wholesale_Price_NGN,Retail_Price_NGN,Stock_Quantity
ITEM00382,LED Bulb,Household,2195.17,2378.54,2943.44,15
ITEM00383,Cooking Gas Cylinder,Household,35521.57,39767.45,46278.68,352
ITEM00384,Vegetable Oil 5L,Food,23243.7,27079.32,34480.66,29
ITEM00385,Rice 50kg,Food,83190.58,90442.82,116111.14,136
ITEM00386,Garri 25kg,Food,28412.96,31912.45,40522.76,978
ITEM00387,Beans 50kg,Food,60008.82,66955.69,77967.91,857
ITEM00388,Table Fan,Household,30575.07,33825.86,38808.97,564
ITEM00389,LED Bulb,Household,2206.23,2569.68,3285.49,776
ITEM00390,Garri 25kg,Food,27529.79,31909.55,37991.17,494
ITEM00391,Ankara Fabric,Fashion,13856.44,15855.36,19685.19,605
ITEM00392,Palm Oil 25L,Food,67518.59,80299.39,101613.48,918
ITEM00393,Yam Tubers,Food,25882.45,28273.39,32670.95,87
ITEM00394,School Bag,Electronics,10847.41,11910.06,13384.75,358
ITEM00395,Ankara Fabric,Fashion,17763.15,20001.55,24501.21,127
ITEM00396,Table Fan,Household,23666.35,27422.34,33401.47,797
ITEM00397,Rice 50kg,Food,93672.72,107732.02,124327.06,824
ITEM00398,Palm Oil 25L,Food,53761.03,58539.59,71239.25,724
ITEM00399,Vegetable Oil 5L,Food,25404.58,30358.75,38193.47,612
ITEM00400,Tomato Basket,Food,18544.48,20706.91,24227.13,482
ITEM00401,Cooking Gas Cylinder,Household,33781.49,37939.21,43571.8,33
ITEM00402,Plastic Chair,Fashion,12423.1,14346.64,17861.57,776
ITEM00403,Tomato Basket,Food,17000.6,20288.85,25506.62,895
ITEM00404,Cooking Gas Cylinder,Household,40219.22,46635.1,60199.29,966
ITEM00405,Power Bank,Electronics,13010.46,15541.94,17554.89,348
ITEM00406,Power Bank,Electronics,14102.54,15548.2,19868.31,208
ITEM00407,Phone Charger,Electronics,5473.79,6318.16,7916.77,657
ITEM00408,Garri 25kg,Food,26885.69,31710.74,39333.37,27
ITEM00409,LED Bulb,Household,2817.15,3214.6,3737.33,69
ITEM00410,Rice 50kg,Food,83668.16,93997.9,103814.91,823
ITEM00411,Garri 25kg,Food,32900.89,39420.89,47364.6,957
ITEM00412,Palm Oil 25L,Food,52790.56,57906.94,67007.24,409
ITEM00413,Vegetable Oil 5L,Food,24745.4,27945.26,32359.61,512
ITEM00414,Garri 25kg,Food,32613.68,38640.84,49670.01,548
ITEM00415,Rice 50kg,Food,80923.68,96142.0,108697.55,147
ITEM00416,Sneakers,Fashion,19722.9,23621.05,30396.67,230
ITEM00417,Cooking Gas Cylinder,Household,32313.25,38329.39,46024.45,305
ITEM00418,Garri 25kg,Food,34295.85,37249.23,47219.21,843
ITEM00419,Tomato Basket,Food,16346.48,19478.01,22530.56,443
ITEM00420,Power Bank,Electronics,14345.89,16230.66,19911.51,723
ITEM00421,LED Bulb,Household,2874.54,3329.28,4032.81,202
ITEM00422,Sneakers,Fashion,18749.39,21136.43,27156.79,953
ITEM00423,Plastic Chair,Fashion,9881.45,11636.79,13217.76,884
ITEM00424,Bluetooth Speaker,Electronics,17888.14,20555.44,23451.99,480
ITEM00425,Phone Charger,Electronics,4166.39,4922.44,6348.93,233
ITEM00426,Palm Oil 25L,Food,60589.28,66845.28,74839.51,976
ITEM00427,Table Fan,Household,28490.4,31402.06,38528.34,810
ITEM00428,Plastic Chair,Fashion,11290.88,12790.82,14224.84,515
ITEM00429,Rice 50kg,Food,78683.54,85023.09,94834.6,274
ITEM00430,Ankara Fabric,Fashion,16417.36,19095.73,23285.9,625
ITEM00431,Beans 50kg,Food,71980.18,80295.8,97179.88,376
ITEM00432,Ankara Fabric,Fashion,14140.51,16217.41,19697.76,677
ITEM00433,Table Fan,Household,27511.4,29943.42,35774.31,834
ITEM00434,Garri 25kg,Food,34551.74,38023.4,47471.15,494
ITEM00435,Phone Charger,Electronics,5040.24,5820.18,7557.14,57
ITEM00436,Garri 25kg,Food,30737.66,34324.12,39649.72,567
ITEM00437,Bluetooth Speaker,Electronics,16090.08,17791.87,20721.98,860
ITEM00438,LED Bulb,Household,2189.41,2424.69,2823.82,231
ITEM00439,Beans 50kg,Food,64637.17,71474.38,89532.65,959
ITEM00440,Yam Tubers,Food,21333.9,24635.15,28813.35,368
ITEM00441,Cooking Gas Cylinder,Household,40109.57,44125.46,54510.27,687
ITEM00442,Tomato Basket,Food,17418.15,19569.72,23271.87,704
ITEM00443,Garri 25kg,Food,33928.35,39443.28,48182.37,190
ITEM00444,Power Bank,Electronics,12158.01,13880.08,17569.45,48
ITEM00445,Power Bank,Electronics,12623.58,14538.25,17486.78,949
ITEM00446,Sneakers,Fashion,21460.63,23823.64,28470.07,703
ITEM00447,Tomato Basket,Food,17999.11,21453.61,24744.48,634
ITEM00448,Cooking Gas Cylinder,Household,38132.68,43077.18,51829.64,310
ITEM00449,Power Bank,Electronics,15353.66,17110.66,19719.74,117
ITEM00450,Vegetable Oil 5L,Food,27258.41,32397.15,41102.72,279
ITEM00451,Cooking Gas Cylinder,Household,31362.57,36337.76,42797.63,552
ITEM00452,LED Bulb,Household,2707.52,3123.59,3516.6,696
ITEM00453,Power Bank,Electronics,12074.18,14324.91,16444.91,325
ITEM00454,Rice 50kg,Food,92169.18,100190.18,120921.16,222
ITEM00455,School Bag,Electronics,10556.32,12461.96,15991.9,257
ITEM00456,Bluetooth Speaker,Electronics,16165.54,18773.75,21779.66,962
ITEM00457,Garri 25kg,Food,27810.34,31236.55,36011.9,634
ITEM00458,School Bag,Electronics,8962.2,9954.87,11759.81,990
ITEM00459,Table Fan,Household,24958.37,27268.93,35273.75,16
ITEM00460,Beans 50kg,Food,78694.42,93876.85,119133.85,463
ITEM00461,Ankara Fabric,Fashion,16882.27,18520.35,20926.76,462
ITEM00462,Garri 25kg,Food,35369.08,39299.74,48053.78,407
ITEM00463,Ankara Fabric,Fashion,13643.54,15866.52,19966.0,397
ITEM00464,Phone Charger,Electronics,4932.74,5747.72,7205.35,88
ITEM00465,Rice 50kg,Food,76025.9,83574.68,100103.17,41
ITEM00466,Cooking Gas Cylinder,Household,35450.89,41750.36,52036.24,780
ITEM00467,Garri 25kg,Food,29330.23,33472.67,40726.78,446
ITEM00468,School Bag,Electronics,9817.92,11602.96,13230.73,171
ITEM00469,Palm Oil 25L,Food,60307.06,65763.3,73076.88,354
ITEM00470,LED Bulb,Household,2262.49,2455.12,2882.06,933
ITEM00471,Ankara Fabric,Fashion,15356.47,17758.82,19754.69,473
ITEM00472,Plastic Chair,Fashion,11497.68,12624.49,14884.3,990
ITEM00473,Phone Charger,Electronics,4264.58,4874.39,6169.89,169
ITEM00474,Phone Charger,Electronics,5420.06,5862.84,7439.11,131
ITEM00475,School Bag,Electronics,10518.03,12343.87,13662.38,568
ITEM00476,Plastic Chair,Fashion,12054.44,14320.0,15951.15,686
ITEM00477,Table Fan,Household,28246.63,33349.84,41152.81,981
ITEM00478,Rice 50kg,Food,87166.02,104163.6,124996.29,471
ITEM00479,Sneakers,Fashion,23426.46,27839.34,31454.88,208
ITEM00480,Beans 50kg,Food,77877.1,88256.73,111301.08,545
ITEM00481,Vegetable Oil 5L,Food,25335.0,28572.86,32667.33,313
ITEM00482,Table Fan,Household,25203.56,29930.29,33391.12,187
ITEM00483,Vegetable Oil 5L,Food,21556.4,25678.68,32095.82,97
ITEM00484,Plastic Chair,Fashion,11350.63,13583.75,16594.25,726
ITEM00485,Phone Charger,Electronics,4175.55,4894.57,5770.15,646
ITEM00486,Palm Oil 25L,Food,54420.89,60093.66,74428.71,174
ITEM00487,Tomato Basket,Food,16496.03,19686.27,25243.24,563
ITEM00488,Bluetooth Speaker,Electronics,17249.33,20589.78,22789.52,886
ITEM00489,Plastic Chair,Fashion,9879.12,11459.14,14043.59,819
ITEM00490,School Bag,Electronics,10847.78,12831.56,14674.6,459
ITEM00491,LED Bulb,Household,2718.15,3118.64,3726.24,66
ITEM00492,Table Fan,Household,29607.23,35330.17,41859.05,638
ITEM00493,Ankara Fabric,Fashion,14614.38,15948.27,18786.99,521
ITEM00494,School Bag,Electronics,10654.21,12611.13,14352.36,922
ITEM00495,Vegetable Oil 5L,Food,24963.13,27126.44,34193.7,557
ITEM00496,Phone Charger,Electronics,4760.96,5335.57,6274.12,740
ITEM00497,Garri 25kg,Food,32442.56,35564.8,45431.87,533
ITEM00498,Yam Tubers,Food,22825.65,25964.09,30402.23,545
ITEM00499,LED Bulb,Household,2859.43,3167.88,4016.69,324
ITEM00500,Phone Charger,Electronics,4221.23,5041.2,6094.28,408
ITEM00501,Beans 50kg,Food,76913.64,88229.07,103856.65,302
ITEM00502,Sneakers,Fashion,22621.03,26867.63,33337.53,467
ITEM00503,Cooking Gas Cylinder,Household,32320.97,35985.11,45245.19,952
ITEM00504,Table Fan,Household,28989.97,31399.54,37570.74,348
ITEM00505,Vegetable Oil 5L,Food,21445.93,25157.77,29814.07,468
ITEM00506,Phone Charger,Electronics,5195.16,6048.65,7352.04,946
ITEM00507,Bluetooth Speaker,Electronics,17458.92,19998.48,24338.81,159
ITEM00508,Vegetable Oil 5L,Food,21639.01,25487.32,30204.92,260
ITEM00509,Vegetable Oil 5L,Food,21409.37,25280.4,31639.24,498
ITEM00510,Vegetable Oil 5L,Food,26343.65,30309.64,35763.69,415
ITEM00511,Cooking Gas Cylinder,Household,32825.83,39256.78,46739.11,347
ITEM00512,Ankara Fabric,Fashion,17310.25,20190.08,24653.37,780
ITEM00513,Table Fan,Household,29122.79,33818.11,43874.6,503
ITEM00514,Plastic Chair,Fashion,11654.03,13091.79,15083.54,370
ITEM00515,Cooking Gas Cylinder,Household,32675.36,35298.25,40465.58,484
ITEM00516,Beans 50kg,Food,74387.83,82489.65,93656.88,887
ITEM00517,Table Fan,Household,30630.0,35888.26,44425.68,984
ITEM00518,Beans 50kg,Food,61422.76,71568.85,85153.97,250
ITEM00519,Power Bank,Electronics,12795.96,14327.92,16874.3,49
ITEM00520,School Bag,Electronics,9664.22,11162.85,12734.78,41
ITEM00521,Yam Tubers,Food,24199.38,26702.43,34131.78,450
ITEM00522,Garri 25kg,Food,33253.69,36965.98,43939.04,632
ITEM00523,Palm Oil 25L,Food,58544.09,69883.44,85365.32,60
ITEM00524,Table Fan,Household,27572.92,31145.86,34961.42,513
ITEM00525,Tomato Basket,Food,17940.68,19903.37,22323.51,405
ITEM00526,Tomato Basket,Food,16955.35,19302.87,21493.18,933
ITEM00527,LED Bulb,Household,2325.2,2619.2,3073.55,607
ITEM00528,Garri 25kg,Food,34345.03,40099.31,47901.73,428
ITEM00529,LED Bulb,Household,2576.81,3080.46,3539.19,590
ITEM00530,LED Bulb,Household,2408.49,2772.19,3243.29,144
ITEM00531,School Bag,Electronics,11413.2,13135.89,14465.92,480
ITEM00532,Garri 25kg,Food,26949.45,30285.26,35440.35,336
ITEM00533,Garri 25kg,Food,28711.19,32953.43,37034.19,189
ITEM00534,Vegetable Oil 5L,Food,22516.26,25180.37,28344.96,399
ITEM00535,Bluetooth Speaker,Electronics,19475.36,21035.94,23158.49,642
ITEM00536,Garri 25kg,Food,32916.72,38971.14,48296.0,587
ITEM00537,Phone Charger,Electronics,4969.61,5623.28,7232.98,964
ITEM00538,Beans 50kg,Food,59604.68,67892.75,83121.72,281
ITEM00539,Bluetooth Speaker,Electronics,15389.98,16775.39,18775.69,702
ITEM00540,Rice 50kg,Food,85334.32,100733.17,130744.59,554
ITEM00541,Ankara Fabric,Fashion,14940.69,16441.34,21293.47,875
ITEM00542,Rice 50kg,Food,92437.3,104387.09,124601.32,908
ITEM00543,Palm Oil 25L,Food,63685.62,75202.01,84344.61,710
ITEM00544,Garri 25kg,Food,30510.67,34627.6,43081.85,429
ITEM00545,Table Fan,Household,29021.07,34585.52,44694.65,538
ITEM00546,Rice 50kg,Food,93694.95,103543.95,130024.27,655
ITEM00547,Phone Charger,Electronics,4743.81,5530.47,6773.94,807
ITEM00548,School Bag,Electronics,10948.96,13109.84,16022.41,236
ITEM00549,Power Bank,Electronics,15195.59,17413.44,22560.57,874
ITEM00550,Sneakers,Fashion,20341.25,23658.14,26369.93,803
ITEM00551,Plastic Chair,Fashion,12275.64,13836.95,15634.52,97
ITEM00552,Yam Tubers,Food,21981.59,25721.98,32568.2,276
ITEM00553,Table Fan,Household,28202.43,33534.52,37861.23,243
ITEM00554,Tomato Basket,Food,20612.18,24000.13,28239.98,584
ITEM00555,Cooking Gas Cylinder,Household,36203.37,43165.69,49912.48,216
ITEM00556,Power Bank,Electronics,13481.92,15512.81,17819.39,307
ITEM00557,Ankara Fabric,Fashion,16045.66,18440.58,20379.51,197
ITEM00558,Table Fan,Household,24178.48,26996.61,32753.64,76
ITEM00559,Plastic Chair,Fashion,10061.38,11723.07,13836.13,464
ITEM00560,Table Fan,Household,25136.18,29807.35,36076.37,326
ITEM00561,Bluetooth Speaker,Electronics,17498.67,20255.73,23514.91,509
ITEM00562,Rice 50kg,Food,80570.77,89269.57,115005.28,219
ITEM00563,Power Bank,Electronics,12465.13,14276.22,17392.29,293
ITEM00564,Palm Oil 25L,Food,65775.73,77004.46,99508.36,893
ITEM00565,LED Bulb,Household,2405.44,2869.03,3356.76,806
ITEM00566,Vegetable Oil 5L,Food,24103.33,26484.54,29145.12,273
ITEM00567,Palm Oil 25L,Food,57401.71,62872.07,78983.24,170
ITEM00568,Vegetable Oil 5L,Food,22162.28,25033.48,31679.26,974
ITEM00569,School Bag,Electronics,11229.63,12297.26,13671.37,684
ITEM00570,Bluetooth Speaker,Electronics,16737.14,20045.26,24556.92,497
ITEM00571,Cooking Gas Cylinder,Household,29920.7,33837.81,41695.07,702
ITEM00572,Phone Charger,Electronics,5468.18,6255.78,7063.69,228
ITEM00573,Vegetable Oil 5L,Food,26820.86,29697.41,35948.87,433
ITEM00574,Rice 50kg,Food,87499.56,99215.33,113962.67,397
ITEM00575,Rice 50kg,Food,91079.66,109128.3,120400.2,723
ITEM00576,Yam Tubers,Food,28051.05,31940.12,40671.98,191
ITEM00577,LED Bulb,Household,2378.12,2570.88,3080.79,494
ITEM00578,Power Bank,Electronics,13949.38,15471.31,19437.22,835
ITEM00579,LED Bulb,Household,2581.61,3091.25,3847.31,204
ITEM00580,Beans 50kg,Food,65113.29,78050.53,101367.43,128
ITEM00581,Beans 50kg,Food,64161.0,70914.53,84217.44,823
ITEM00582,Table Fan,Household,23872.65,27545.02,32654.9,874
ITEM00583,Beans 50kg,Food,73345.6,79890.15,92381.07,436
ITEM00584,Rice 50kg,Food,88910.61,102184.34,125178.82,55
ITEM00585,Yam Tubers,Food,26957.15,29521.05,35343.27,545
ITEM00586,LED Bulb,Household,2362.21,2783.24,3467.23,306
ITEM00587,Sneakers,Fashion,20054.72,23920.24,28017.83,591
ITEM00588,Beans 50kg,Food,69025.9,75980.84,85567.26,148
ITEM00589,Table Fan,Household,27379.19,31089.77,39561.33,807
ITEM00590,Table Fan,Household,30394.61,33198.36,42016.16,688
ITEM00591,Plastic Chair,Fashion,12236.92,13713.87,16047.97,648
ITEM00592,LED Bulb,Household,2812.04,3058.97,3787.23,517
ITEM00593,Vegetable Oil 5L,Food,27074.43,30099.88,36074.12,228
ITEM00594,Cooking Gas Cylinder,Household,39878.1,47806.94,59863.58,939
ITEM00595,Tomato Basket,Food,18803.35,20408.26,24041.47,273
ITEM00596,Plastic Chair,Fashion,9506.66,11247.11,13576.7,372
ITEM00597,Bluetooth Speaker,Electronics,14876.17,16204.52,18012.35,927
ITEM00598,Plastic Chair,Fashion,10637.91,12164.23,13806.19,50
ITEM00599,School Bag,Electronics,9736.71,11043.91,13875.05,133
ITEM00600,School Bag,Electronics,9460.31,11274.67,13262.55,764
ITEM00601,School Bag,Electronics,11927.59,13166.7,14575.82,374
ITEM00602,Plastic Chair,Fashion,9994.88,11009.98,12480.12,583
ITEM00603,Ankara Fabric,Fashion,17636.11,20631.53,24393.06,584
ITEM00604,Garri 25kg,Food,33425.8,39010.8,48513.15,829
ITEM00605,Table Fan,Household,28141.66,32754.13,38410.67,624
ITEM00606,Bluetooth Speaker,Electronics,17897.7,19385.63,24213.37,431
ITEM00607,Tomato Basket,Food,18039.4,20045.3,25489.84,553
ITEM00608,Power Bank,Electronics,14093.03,16640.87,19440.32,740
ITEM00609,Cooking Gas Cylinder,Household,31710.27,36533.49,46034.95,385
ITEM00610,Table Fan,Household,30545.41,35196.36,39609.15,179
ITEM00611,Table Fan,Household,25394.53,28327.85,33513.45,491
ITEM00612,Phone Charger,Electronics,4447.47,4942.12,5532.76,999
ITEM00613,Plastic Chair,Fashion,11696.84,13961.19,15503.98,121
ITEM00614,Yam Tubers,Food,26173.37,30552.97,34002.57,181
ITEM00615,Sneakers,Fashion,21678.57,23742.89,26614.6,995
ITEM00616,School Bag,Electronics,10917.21,13019.04,16497.01,831
ITEM00617,Vegetable Oil 5L,Food,21997.27,25294.32,30574.14,125
ITEM00618,Vegetable Oil 5L,Food,25773.96,28866.93,37223.26,220
ITEM00619,Beans 50kg,Food,65182.82,73503.85,88763.25,693
ITEM00620,Garri 25kg,Food,28887.37,33712.97,41323.41,784
ITEM00621,Phone Charger,Electronics,4313.54,4853.39,5517.8,736
ITEM00622,Power Bank,Electronics,12821.13,14737.24,17804.29,862
ITEM00623,Garri 25kg,Food,29430.63,34294.34,40366.51,511
ITEM00624,Phone Charger,Electronics,4734.02,5223.73,6719.21,877
ITEM00625,School Bag,Electronics,9524.82,11366.05,14625.66,600
ITEM00626,Palm Oil 25L,Food,53566.23,60140.99,68542.67,480
ITEM00627,Tomato Basket,Food,19237.91,21745.09,26616.56,640
ITEM00628,Yam Tubers,Food,22216.58,25856.14,31741.91,434
ITEM00629,Power Bank,Electronics,14265.03,16448.36,19943.75,610
ITEM00630,Yam Tubers,Food,28329.6,32092.18,36099.4,835
ITEM00631,Ankara Fabric,Fashion,15159.6,17554.35,21605.94,958
ITEM00632,Tomato Basket,Food,21286.3,25295.35,31867.51,583
ITEM00633,Phone Charger,Electronics,4221.58,4964.72,5803.98,15
ITEM00634,Yam Tubers,Food,21572.18,25431.68,30592.04,625
ITEM00635,Palm Oil 25L,Food,62918.23,69902.72,78519.32,259
ITEM00636,Sneakers,Fashion,23722.74,26814.49,34487.13,243
ITEM00637,Vegetable Oil 5L,Food,27021.48,30979.0,34755.57,882
ITEM00638,Tomato Basket,Food,16473.86,17879.13,20412.16,451
ITEM00639,Plastic Chair,Fashion,11913.79,13967.43,16197.97,792
ITEM00640,Cooking Gas Cylinder,Household,33703.66,37708.18,47706.8,375
ITEM00641,Sneakers,Fashion,20702.03,23060.23,28597.71,610
ITEM00642,LED Bulb,Household,2254.77,2505.31,2759.35,668
ITEM00643,Table Fan,Household,31017.73,34553.92,39277.87,894
ITEM00644,Power Bank,Electronics,11732.84,13147.37,16434.61,204
ITEM00645,Plastic Chair,Fashion,12079.13,13922.15,16438.81,565
ITEM00646,Tomato Basket,Food,19795.12,22764.94,25160.78,411
ITEM00647,Phone Charger,Electronics,5138.52,5707.27,7378.27,469
ITEM00648,Bluetooth Speaker,Electronics,18079.76,19973.99,22575.53,850
ITEM00649,Cooking Gas Cylinder,Household,38763.56,45708.56,54945.95,144
ITEM00650,Table Fan,Household,24438.72,26665.74,30656.62,550
ITEM00651,Power Bank,Electronics,11478.34,13102.97,16345.87,393
ITEM00652,Sneakers,Fashion,22650.29,25877.21,32484.84,897
ITEM00653,Palm Oil 25L,Food,56413.3,64813.04,76443.35,224
ITEM00654,Plastic Chair,Fashion,9758.5,11576.29,14258.4,240
ITEM00655,Bluetooth Speaker,Electronics,15399.31,17784.19,22796.04,99
ITEM00656,Bluetooth Speaker,Electronics,16141.92,19319.23,24399.45,445
ITEM00657,Plastic Chair,Fashion,9581.77,11350.2,13427.06,20
ITEM00658,School Bag,Electronics,9104.28,10067.23,11962.84,505
ITEM00659,Beans 50kg,Food,78736.55,87314.27,111533.12,231
ITEM00660,Vegetable Oil 5L,Food,23118.96,25924.97,28695.69,406
ITEM00661,Palm Oil 25L,Food,67535.48,76111.26,84069.62,609
ITEM00662,Ankara Fabric,Fashion,17659.31,20243.91,23101.52,687
ITEM00663,Rice 50kg,Food,73207.25,81106.43,102642.16,70
ITEM00664,Palm Oil 25L,Food,62804.16,69504.2,78584.41,157
ITEM00665,School Bag,Electronics,10817.54,12178.02,14090.65,324
ITEM00666,Sneakers,Fashion,23258.27,26994.54,33090.28,524
ITEM00667,Power Bank,Electronics,11864.57,13793.46,15681.07,884
ITEM00668,Table Fan,Household,24477.34,29302.65,34009.34,147
ITEM00669,LED Bulb,Household,2182.48,2410.09,2876.16,77
ITEM00670,Garri 25kg,Food,31968.45,36033.02,41280.21,632
ITEM00671,Cooking Gas Cylinder,Household,40109.21,47961.04,62276.58,979
ITEM00672,School Bag,Electronics,11041.75,12839.36,14543.0,831
ITEM00673,School Bag,Electronics,11163.9,12850.47,16319.93,569
ITEM00674,Beans 50kg,Food,80176.29,91782.41,109590.03,29
ITEM00675,School Bag,Electronics,11060.74,12045.82,13561.48,580
ITEM00676,Ankara Fabric,Fashion,13361.84,15863.25,17825.49,462
ITEM00677,Bluetooth Speaker,Electronics,18871.73,21797.99,26158.88,452
ITEM00678,Beans 50kg,Food,67158.24,77137.97,90305.73,497
ITEM00679,Power Bank,Electronics,11492.67,13156.12,15089.03,565
ITEM00680,LED Bulb,Household,2505.43,2823.69,3647.61,723
ITEM00681,Ankara Fabric,Fashion,17532.12,19470.47,23221.96,200
ITEM00682,Garri 25kg,Food,28743.18,33647.87,43263.16,83
ITEM00683,Cooking Gas Cylinder,Household,34910.89,39838.49,45129.04,60
ITEM00684,Cooking Gas Cylinder,Household,31574.66,34229.23,38908.13,411
ITEM00685,Garri 25kg,Food,26886.54,30325.1,36972.53,512
ITEM00686,Plastic Chair,Fashion,9615.8,11456.57,13220.6,787
ITEM00687,Yam Tubers,Food,26702.58,30036.86,34151.54,439
ITEM00688,School Bag,Electronics,11646.83,13156.12,14720.88,536
ITEM00689,Phone Charger,Electronics,4286.35,4950.2,5520.73,976
ITEM00690,Plastic Chair,Fashion,10301.45,12116.58,15153.4,752
ITEM00691,Cooking Gas Cylinder,Household,31797.81,36892.31,42663.47,694
ITEM00692,Plastic Chair,Fashion,9438.62,11156.52,14455.32,370
ITEM00693,LED Bulb,Household,2540.07,2778.02,3157.56,160
ITEM00694,Cooking Gas Cylinder,Household,37099.18,44183.31,51733.77,920
ITEM00695,Beans 50kg,Food,73105.43,86883.65,102086.7,557
ITEM00696,Vegetable Oil 5L,Food,23677.19,27046.41,32456.51,86
ITEM00697,Ankara Fabric,Fashion,15755.8,18197.46,23185.88,487
ITEM00698,School Bag,Electronics,9221.41,10194.62,12916.11,100
ITEM00699,Rice 50kg,Food,73495.87,83326.22,91824.76,981
ITEM00700,Beans 50kg,Food,79067.69,87316.38,103194.95,533
ITEM00701,Power Bank,Electronics,14559.11,15762.23,19948.48,787
ITEM00702,School Bag,Electronics,11831.63,14170.84,15588.48,476
ITEM00703,Garri 25kg,Food,34875.13,38749.67,46760.31,29
ITEM00704,Garri 25kg,Food,32389.35,37285.75,42949.27,642
ITEM00705,Garri 25kg,Food,34982.62,39041.65,46168.85,656
ITEM00706,Bluetooth Speaker,Electronics,16575.19,18638.38,22068.98,236
ITEM00707,Rice 50kg,Food,69788.96,78703.2,92739.99,719
ITEM00708,Bluetooth Speaker,Electronics,14769.11,16544.44,21150.25,233
ITEM00709,Power Bank,Electronics,11918.42,13783.51,16640.74,694
ITEM00710,Phone Charger,Electronics,4217.31,5041.0,6456.26,751
ITEM00711,Sneakers,Fashion,21021.24,23784.19,29619.6,146
ITEM00712,Power Bank,Electronics,14315.15,17132.36,20048.69,298
ITEM00713,Ankara Fabric,Fashion,16851.52,19550.05,23434.89,171
ITEM00714,Ankara Fabric,Fashion,15919.49,18352.89,21619.18,730
ITEM00715,LED Bulb,Household,2234.83,2477.2,3135.43,243
ITEM00716,Plastic Chair,Fashion,11818.08,12852.75,14620.26,644
ITEM00717,Power Bank,Electronics,12911.95,15264.92,19650.26,423
ITEM00718,Power Bank,Electronics,11527.62,13243.83,16105.62,92
ITEM00719,Vegetable Oil 5L,Food,22887.33,25856.49,31605.72,883
ITEM00720,School Bag,Electronics,9966.39,11734.79,14121.18,714
ITEM00721,Garri 25kg,Food,28900.48,32289.63,39099.49,269
ITEM00722,LED Bulb,Household,2733.9,3209.69,3959.27,880
ITEM00723,Table Fan,Household,29105.4,32579.3,40105.35,711
ITEM00724,Garri 25kg,Food,32818.63,39070.77,44651.23,818
ITEM00725,Plastic Chair,Fashion,9808.72,10908.82,13270.45,186
ITEM00726,Beans 50kg,Food,76464.51,83843.83,98174.87,18
ITEM00727,Ankara Fabric,Fashion,16323.87,18997.25,23317.35,71
ITEM00728,Beans 50kg,Food,63591.59,69921.6,84574.86,544
ITEM00729,Power Bank,Electronics,14099.78,16834.06,19122.41,788
ITEM00730,Sneakers,Fashion,21891.18,25364.58,31628.28,914
ITEM00731,Ankara Fabric,Fashion,15217.98,16857.0,20083.48,961
